WordWeight;FamilyWeight;LanguageWeight;from_word;to_word
1;1;1;draw milk;drop (something)
4;1;4;draw milk;sow seeds
1;1;1;draw milk;dribble
1;1;1;draw milk;splash
1;1;1;draw milk;commend
1;1;1;draw milk;smoke (emit smoke)
1;1;1;draw milk;creep
1;1;1;draw milk;ache
1;1;1;draw milk;become sick
2;2;2;draw milk;drag
7;1;7;draw milk;wring
2;1;2;draw milk;catch
1;1;1;draw milk;insert
1;1;1;draw milk;wait (for)
2;2;2;draw milk;melt
1;1;1;draw milk;zero
1;1;1;draw milk;tasty
1;1;1;draw milk;bovine
1;1;1;draw milk;tight
1;1;1;draw milk;stab
1;1;1;draw milk;drip (fall in globules)
7;1;7;draw milk;strain
3;1;3;draw milk;congeal (blood)
2;1;2;draw milk;sacrifice
2;1;2;draw milk;diminish
1;1;1;draw milk;lie (rest)
1;1;1;draw milk;crush
2;1;2;draw milk;traverse
2;1;2;draw milk;donate
2;1;2;draw milk;fan (object)
1;1;1;draw milk;bend (something)
1;1;1;draw milk;knock
1;1;1;draw milk;forge
2;1;2;draw milk;tumble (fall down)
1;1;1;draw milk;chieftain
1;1;1;draw milk;pound
1;1;1;draw milk;spine
2;1;2;draw milk;crawl
1;1;1;draw milk;fasten
1;1;1;draw milk;threaten
1;1;1;draw milk;quiet
1;1;1;draw milk;scratch
1;1;1;draw milk;wipe
1;1;1;draw milk;smell (perceive)
1;1;1;draw milk;turn
1;1;1;draw milk;set (heavenly bodies)
1;1;1;draw milk;plait or braid or weave
1;1;1;draw milk;scrape
1;1;1;draw milk;check
1;1;1;draw milk;fill
1;1;1;draw milk;make dry
1;1;1;draw milk;raining or rain
1;1;1;draw milk;become sour
1;1;1;draw milk;repair
1;1;1;draw milk;get wet
1;1;1;draw milk;dream
1;1;1;draw milk;lobster
1;1;1;draw milk;winnowing
1;1;1;draw milk;prepare
1;1;1;draw milk;surpass
1;1;1;draw milk;get lost
1;1;1;draw milk;twist
1;1;1;draw milk;hide (conceal)
1;1;1;draw milk;stir
1;1;1;draw milk;groan
1;1;1;draw milk;suit
2;1;2;draw milk;palate
4;1;4;stick;twenty
20;10;20;stick;wood
2;2;2;stick;walking stick
1;1;1;stick;paddle
1;1;1;stick;hair (head)
6;2;6;stick;burden stick
2;1;1;stick;rafter
1;1;1;stick;pray
1;1;1;stick;cross-cousin
1;1;1;stick;friend
1;1;1;stick;iron
1;1;1;stick;be alive
5;3;5;stick;post
2;2;2;stick;tree trunk
1;1;1;stick;window
2;2;2;stick;twig
1;1;1;stick;bread
1;1;1;stick;item
1;1;1;stick;fir
1;1;1;stick;manage
1;1;1;stick;whip
2;1;2;stick;sting
1;1;1;stick;buffalo
1;1;1;stick;well
2;1;2;stick;thumb
1;1;1;stick;wallaby
1;1;1;stick;trunk of tree
1;1;1;stick;sugar cane
3;1;3;string;belt
3;3;3;string;thread
6;4;6;string;leash
2;2;2;string;strap
1;1;1;string;ribbon
1;1;1;string;tendon
1;1;1;string;whistle
5;1;5;string;bow string
4;1;4;string;lobster
1;1;1;string;leopard
1;1;1;string;giraffe
1;1;1;sugar cane;twist
2;1;2;sugar cane;turtle
1;1;1;sugar cane;sniff
1;1;1;sugar cane;bolt (of lightning)
1;1;1;sugar cane;victory
1;1;1;sugar cane;father's sister
2;1;2;sugar cane;mother's sister
1;1;1;sugar cane;mother-in-law (of woman)
1;1;1;sugar cane;female (of animal)
1;1;1;sugar cane;war
1;1;1;sugar cane;rope
1;1;1;sugar cane;muntjacs
1;1;1;sugar cane;loincloth
1;1;1;sugar cane;floor
1;1;1;sugar cane;rough
1;1;1;sugar cane;rhinoceros
2;1;2;sugar cane;guts
1;1;1;sugar cane;not
1;1;1;sugar cane;me
4;1;4;sugar cane;cassowary
1;1;1;sugar cane;different-sex older sibling
1;1;1;sugar cane;sea
3;1;3;undress;change (something)
1;1;1;undress;pull off (skin)
1;1;1;undress;dress up
2;2;2;undress;pull out
1;1;1;undress;succeed
1;1;1;undress;result in
1;1;1;undress;pass
1;1;1;undress;painting
1;1;1;undress;break (of rope)
2;1;1;undress;decrease
2;1;2;undress;drag
1;1;1;undress;lie (rest)
1;1;1;undress;repair
1;1;1;undress;strong
2;1;2;undress;uncover
1;1;1;undress;graze
1;1;1;undress;groan
3;1;3;undress;raining or rain
1;1;1;undress;forge
1;1;1;undress;cool down
1;1;1;undress;pound
1;1;1;undress;carry on head
1;1;1;undress;male
1;1;1;undress;paddle
6;3;6;tear (of eye);tear (shred)
1;1;1;tear (of eye);lizard
1;1;1;tear (of eye);basket
1;1;1;tear (of eye);spring or well
1;1;1;tear (of eye);land
1;1;1;tear (of eye);fork
1;1;1;tear (of eye);parrot
1;1;1;tear (of eye);no or not
1;1;1;tear (of eye);whistle
1;1;1;tear (of eye);handle
1;1;1;tear (of eye);chieftain
1;1;1;tear (of eye);magic
1;1;1;tear (of eye);stream
1;1;1;tear (of eye);trap (pitfall)
1;1;1;tear (of eye);fill
1;1;1;tear (of eye);become extinguished
1;1;1;tear (of eye);white man
1;1;1;tear (of eye);get lost
1;1;1;tear (of eye);twist
1;1;1;tear (of eye);song
1;1;1;tear (of eye);lean (meat)
1;1;1;tear (of eye);pestle
1;1;1;tear (of eye);chop
1;1;1;termite;carry on head
1;1;1;termite;care for
1;1;1;termite;wasp
3;1;3;testicles;cheese
5;2;3;testicles;ball
3;1;3;testicles;stone or rock
1;1;1;testicles;old man
1;1;1;testicles;hollow out
1;1;1;testicles;hiccough
1;1;1;testicles;sandfly
1;1;1;testicles;weapons
1;1;1;testicles;bread
1;1;1;testicles;womb
1;1;1;testicles;sorghum
16;1;12;testicles;breadfruit
1;1;1;thirst;idea
1;1;1;thirst;iron
1;1;1;thirst;latch
2;1;2;thirst;shriek
1;1;1;thirst;trap (pitfall)
1;1;1;thirst;war
1;1;1;tick;trap (pitfall)
1;1;1;tick;chieftain
1;1;1;tick;death
1;1;1;tick;twins
1;1;1;tick;vein
1;1;1;tick;threaten
2;2;2;tick;body louse
16;8;15;tortoise;turtle
1;1;1;tortoise;hump
1;1;1;tortoise;spine
1;1;1;tortoise;powerful
1;1;1;tortoise;twist
1;1;1;twins;smallpox
2;1;2;twins;raft
1;1;1;twins;wire
1;1;1;twins;vein
1;1;1;twins;before
3;2;3;unripe;be alive
1;1;1;unripe;bronze or copper
1;1;1;unripe;nest
1;1;1;unripe;swamp
1;1;1;unripe;island
2;1;2;unripe;cape
1;1;1;unripe;banana
2;1;1;unripe;springtime
1;1;1;unripe;ornament
1;1;1;unripe;autumn
1;1;1;unripe;child (young human)
1;1;1;up or above;at
1;1;1;up or above;friend
2;1;2;up or above;above
1;1;1;vein;oil (organic substance)
1;1;1;vein;pimple
4;3;3;vein;thread
1;1;1;vein;rope
1;1;1;vein;sibling's child
1;1;1;vein;rattan
1;1;1;vein;think (reflect)
3;2;3;vein;paddle
13;4;13;vein;tendon
1;1;1;vein;bread
1;1;1;vein;pound
1;1;1;vein;parents-in-law
1;1;1;vein;sago grub
2;1;2;vein;bow string
1;1;1;war;compound
1;1;1;war;trap (pitfall)
1;1;1;well;raise
1;1;1;well;lean meat
1;1;1;well;hill
1;1;1;well;rescue
1;1;1;well;then
1;1;1;well;whistle
2;1;2;well;island
1;1;1;well;squirrel
1;1;1;well;wild cat
1;1;1;well;native cat
1;1;1;well;bread
1;1;1;well;lame person
1;1;1;well;buffalo
1;1;1;well;check
2;2;2;wipe;blow (with mouth)
1;1;1;wipe;breathe
1;1;1;wipe;burden stick
1;1;1;wipe;coral rock
1;1;1;wipe;reef
1;1;1;wipe;holy
2;2;2;wipe;scratch
1;1;1;wipe;glue
7;4;7;wipe;clean (something)
1;1;1;wipe;make
1;1;1;wipe;boil (of liquid)
1;1;1;wipe;rat
1;1;1;wipe;be hungry
1;1;1;wipe;nest
1;1;1;wipe;he or she
1;1;1;wipe;we (exclusive)
1;1;1;wipe;gold
1;1;1;wipe;tear (shred)
1;1;1;wipe;feather or fur or hair
1;1;1;wipe;be alive
3;1;3;wipe;scrape
1;1;1;wipe;fasten
1;1;1;wipe;sacrifice
1;1;1;wipe;diminish
1;1;1;wipe;threaten
1;1;1;wipe;quiet
1;1;1;wipe;squeeze
1;1;1;wipe;smell (perceive)
1;1;1;wipe;turn
1;1;1;wipe;set (heavenly bodies)
1;1;1;wipe;plait or braid or weave
1;1;1;wipe;traverse
1;1;1;wipe;donate
1;1;1;wipe;fan (object)
1;1;1;wipe;check
1;1;1;wipe;fill
1;1;1;wipe;make dry
1;1;1;wipe;drag
1;1;1;wipe;raining or rain
1;1;1;wipe;become sour
1;1;1;wipe;repair
1;1;1;wipe;get wet
1;1;1;wipe;melt
1;1;1;wipe;dream
1;1;1;wipe;lobster
1;1;1;wipe;winnowing
1;1;1;wipe;tumble (fall down)
1;1;1;wipe;prepare
1;1;1;wipe;surpass
1;1;1;wipe;get lost
1;1;1;wipe;twist
1;1;1;wipe;hide (conceal)
1;1;1;wipe;stir
1;1;1;wipe;groan
1;1;1;wipe;suit
1;1;1;wipe;strain
1;1;1;wipe;crawl
1;1;1;wipe;damage
1;1;1;wipe;injure
1;1;1;wipe;towel
1;1;1;wipe;for a long time
92;18;86;young man;boy
16;11;15;young man;young woman
3;2;3;young man;man
1;1;1;young man;male (of animal)
3;2;3;young man;child (young human)
1;1;1;young man;descendants
1;1;1;young man;lamb
1;1;1;young man;wasp
1;1;1;young man;demon
1;1;1;young man;old man
1;1;1;young man;latch
1;1;1;young man;male
3;1;3;banana;banana tree
1;1;1;banana;at
1;1;1;banana;garden
1;1;1;banana;papaya
4;1;4;banana;plantain
2;1;2;banana;female person
2;1;2;banana;me
1;1;1;banana;nest
4;1;4;banana;tree stump
2;1;2;banana;betelnut
1;1;1;banana;cassowary
1;1;1;banana;wood
2;1;2;diminish;sacrifice
1;1;1;diminish;lie (rest)
2;1;2;diminish;squeeze
1;1;1;diminish;crush
2;1;2;diminish;traverse
2;1;2;diminish;donate
2;1;2;diminish;fan (object)
1;1;1;diminish;bend (something)
1;1;1;diminish;knock
1;1;1;diminish;forge
2;1;2;diminish;tumble (fall down)
1;1;1;diminish;chieftain
1;1;1;diminish;pound
1;1;1;diminish;spine
2;1;2;diminish;crawl
1;1;1;diminish;fasten
1;1;1;diminish;threaten
1;1;1;diminish;quiet
1;1;1;diminish;scratch
1;1;1;diminish;smell (perceive)
1;1;1;diminish;turn
1;1;1;diminish;set (heavenly bodies)
1;1;1;diminish;plait or braid or weave
1;1;1;diminish;scrape
1;1;1;diminish;check
1;1;1;diminish;fill
1;1;1;diminish;make dry
1;1;1;diminish;drag
1;1;1;diminish;raining or rain
1;1;1;diminish;become sour
1;1;1;diminish;repair
1;1;1;diminish;get wet
1;1;1;diminish;melt
1;1;1;diminish;dream
1;1;1;diminish;lobster
1;1;1;diminish;winnowing
1;1;1;diminish;prepare
1;1;1;diminish;surpass
1;1;1;diminish;get lost
1;1;1;diminish;twist
1;1;1;diminish;hide (conceal)
1;1;1;diminish;stir
1;1;1;diminish;groan
1;1;1;diminish;suit
1;1;1;diminish;strain
1;1;1;drizzle;raining or rain
1;1;1;excreta;dirt
1;1;1;excreta;soot
5;1;5;get lost;raining or rain
1;1;1;get lost;fasten
1;1;1;get lost;sacrifice
1;1;1;get lost;threaten
1;1;1;get lost;quiet
2;1;2;get lost;squeeze
1;1;1;get lost;scratch
1;1;1;get lost;smell (perceive)
1;1;1;get lost;turn
1;1;1;get lost;set (heavenly bodies)
1;1;1;get lost;plait or braid or weave
1;1;1;get lost;traverse
1;1;1;get lost;scrape
1;1;1;get lost;donate
1;1;1;get lost;fan (object)
1;1;1;get lost;check
2;1;2;get lost;fill
1;1;1;get lost;make dry
1;1;1;get lost;drag
1;1;1;get lost;become sour
1;1;1;get lost;repair
1;1;1;get lost;get wet
1;1;1;get lost;melt
1;1;1;get lost;dream
1;1;1;get lost;lobster
1;1;1;get lost;winnowing
1;1;1;get lost;tumble (fall down)
1;1;1;get lost;prepare
1;1;1;get lost;surpass
2;1;2;get lost;twist
1;1;1;get lost;hide (conceal)
1;1;1;get lost;stir
1;1;1;get lost;groan
1;1;1;get lost;suit
1;1;1;get lost;strain
1;1;1;get lost;crawl
1;1;1;get lost;beat
2;1;2;get lost;pound
1;1;1;get lost;trap (pitfall)
2;1;1;get lost;become extinguished
1;1;1;get lost;white man
4;1;4;surpass;traverse
1;1;1;surpass;fasten
1;1;1;surpass;sacrifice
1;1;1;surpass;threaten
2;1;2;surpass;quiet
1;1;1;surpass;squeeze
1;1;1;surpass;scratch
1;1;1;surpass;smell (perceive)
1;1;1;surpass;turn
1;1;1;surpass;set (heavenly bodies)
1;1;1;surpass;plait or braid or weave
1;1;1;surpass;scrape
1;1;1;surpass;donate
1;1;1;surpass;fan (object)
1;1;1;surpass;check
1;1;1;surpass;fill
1;1;1;surpass;make dry
1;1;1;surpass;drag
1;1;1;surpass;raining or rain
1;1;1;surpass;become sour
1;1;1;surpass;repair
1;1;1;surpass;get wet
1;1;1;surpass;melt
2;1;2;surpass;dream
1;1;1;surpass;lobster
6;1;6;surpass;winnowing
1;1;1;surpass;tumble (fall down)
1;1;1;surpass;prepare
1;1;1;surpass;twist
1;1;1;surpass;hide (conceal)
1;1;1;surpass;stir
1;1;1;surpass;groan
1;1;1;surpass;suit
1;1;1;surpass;strain
1;1;1;surpass;crawl
1;1;1;surpass;bend (something)
1;1;1;palm tree;floor
1;1;1;palm tree;thatch
1;1;1;palm tree;fan (object)
1;1;1;palm tree;roof
1;1;1;palm tree;nettle
1;1;1;palm tree;trap (pitfall)
1;1;1;palm tree;lame person
1;1;1;palm tree;father's sister
1;1;1;make dry;world
2;1;2;make dry;old (aged)
3;1;3;make dry;pound
1;1;1;make dry;older sibling
16;1;16;make dry;warm up
1;1;1;make dry;owe
2;2;2;make dry;donate
1;1;1;make dry;split open
1;1;1;make dry;middle
1;1;1;make dry;saddle
1;1;1;make dry;melon
1;1;1;make dry;animal (classifier)
1;1;1;make dry;fasten
1;1;1;make dry;sacrifice
1;1;1;make dry;threaten
1;1;1;make dry;quiet
1;1;1;make dry;squeeze
1;1;1;make dry;scratch
1;1;1;make dry;smell (perceive)
1;1;1;make dry;turn
1;1;1;make dry;set (heavenly bodies)
1;1;1;make dry;plait or braid or weave
1;1;1;make dry;traverse
1;1;1;make dry;scrape
1;1;1;make dry;fan (object)
1;1;1;make dry;check
1;1;1;make dry;fill
1;1;1;make dry;drag
1;1;1;make dry;raining or rain
1;1;1;make dry;become sour
1;1;1;make dry;repair
1;1;1;make dry;get wet
1;1;1;make dry;melt
1;1;1;make dry;dream
1;1;1;make dry;lobster
1;1;1;make dry;winnowing
1;1;1;make dry;tumble (fall down)
1;1;1;make dry;prepare
1;1;1;make dry;twist
1;1;1;make dry;hide (conceal)
1;1;1;make dry;stir
1;1;1;make dry;groan
1;1;1;make dry;suit
1;1;1;make dry;strain
1;1;1;make dry;crawl
1;1;1;shin;male person
9;5;9;shin;lower leg
1;1;1;smallpox;high or tall
1;1;1;smallpox;garbage
1;1;1;smell;stand up
1;1;1;smell;old (aged)
1;1;1;soot;spine
3;1;2;soot;dirt
1;1;1;soot;fishhook
1;1;1;soot;dream
1;1;1;soot;fishing (with a hook)
1;1;1;banana tree;beam
1;1;1;banana tree;nettle
1;1;1;banana tree;sea
1;1;1;endure;catch
1;1;1;endure;hinder
1;1;1;endure;donate
1;1;1;spine;temples
1;1;1;spine;shoulderblade
1;1;1;spine;beam
2;2;2;spine;ridgepole
1;1;1;spine;post
1;1;1;spine;bottom
1;1;1;spine;potato
1;1;1;spine;yes
1;1;1;spine;fin
1;1;1;spine;island
1;1;1;spine;world
1;1;1;spine;sacrifice
1;1;1;spine;lie (rest)
1;1;1;spine;squeeze
1;1;1;spine;crush
1;1;1;spine;traverse
1;1;1;spine;donate
1;1;1;spine;fan (object)
1;1;1;spine;bend (something)
1;1;1;spine;knock
1;1;1;spine;forge
1;1;1;spine;tumble (fall down)
1;1;1;spine;chieftain
1;1;1;spine;pound
1;1;1;spine;crawl
1;1;1;spine;rat
1;1;1;spine;needle tree
1;1;1;spine;chain
1;1;1;bile;son-in-law
2;1;2;bile;squirrel
4;4;4;ice;freeze
2;1;2;ice;belt
8;1;8;ice;glass
2;1;2;ice;fathom
2;1;2;ice;oak
1;1;1;ice;acorn
1;1;1;ice;spring or well
2;1;2;ice;forked branch
1;1;1;ice;nest
1;1;1;ice;bronze or copper
2;2;2;ice;cold (of weather)
2;2;2;ice;fox
1;1;1;ice;corner
1;1;1;ice;disease
1;1;1;ice;owe
1;1;1;ice;old (of man)
1;1;1;ice;bear fruit
1;1;1;ice;storm
1;1;1;rainbow;steel
1;1;1;rainbow;melt
1;1;1;rainbow;change (become different)
1;1;1;rainbow;arch
1;1;1;rainbow;brick
1;1;1;rainbow;conceive
2;1;1;rainbow;no
2;1;1;rainbow;army
2;1;1;rainbow;heaven
1;1;1;rainbow;wood
2;1;1;rainbow;be alive or life
1;1;1;rainbow;roof
1;1;1;rainbow;bronze or copper
1;1;1;rainbow;uncle
2;1;2;rainbow;belt
1;1;1;rainbow;tool
1;1;1;rainbow;rattan
1;1;1;rainbow;crawl
1;1;1;rainbow;daughter-in-law
1;1;1;rainbow;fix
67;9;66;weather;air
4;2;4;weather;storm
11;7;11;weather;world
4;4;4;weather;heaven
1;1;1;weather;wave
1;1;1;weather;land
1;1;1;weather;roof
1;1;1;weather;groan
1;1;1;weather;think (reflect)
1;1;1;weather;space (available)
1;1;1;weather;heap
1;1;1;weather;fringe
1;1;1;weather;moustache
5;1;5;sea or ocean;pond or lake
11;1;11;sea or ocean;sea
16;12;16;afternoon;evening
1;1;1;afternoon;be alive or life
1;1;1;afternoon;paddle
1;1;1;afternoon;grandchild
1;1;1;afternoon;drop (something)
1;1;1;afternoon;rice
1;1;1;dusk;evening
1;1;1;evening;oil (organic substance)
1;1;1;evening;wrap
1;1;1;evening;turn around
1;1;1;evening;slab
1;1;1;evening;springtime
1;1;1;gold;mandarine
1;1;1;gold;field (upland)
4;4;4;gold;silver
1;1;1;gold;sickle
1;1;1;gold;orange (color)
1;1;1;gold;spring or well
1;1;1;gold;pasture
1;1;1;gold;school
1;1;1;gold;potato
1;1;1;gold;ornament
1;1;1;gold;needle (for sewing)
1;1;1;gold;sword
1;1;1;gold;glass
3;1;3;gold;tendon
3;1;3;gold;catty (mass unit)
2;1;2;gold;tear (shred)
1;1;1;gold;han chinese
1;1;1;gold;copper
1;1;1;silver;soap
18;11;18;silver;coin
1;1;1;silver;color
1;1;1;silver;rough
2;2;2;silver;bronze or copper
2;1;2;silver;knot
1;1;1;silver;low (position or height)
1;1;1;silver;summer
3;1;3;silver;fence
1;1;1;silver;be defeated
1;1;1;silver;sickle
1;1;1;silver;fathom
1;1;1;silver;open (eyes)
1;1;1;silver;blow (with mouth)
1;1;1;silver;needle (for sewing)
1;1;1;silver;injection
1;1;1;silver;uncle
1;1;1;silver;father's brother
1;1;1;silver;prevent
1;1;1;copper;instead
16;4;16;copper;iron
5;1;5;copper;mead
1;1;1;copper;pasture
1;1;1;copper;caprine (goat or sheep)
1;1;1;copper;thin (slim)
2;1;2;copper;bud
1;1;1;copper;insert
1;1;1;copper;crawl
1;1;1;copper;rust
1;1;1;copper;cut down
1;1;1;copper;child (young human)
1;1;1;copper;watery
1;1;1;copper;spike
1;1;1;copper;melt
1;1;1;copper;strike (something)
10;1;10;copper;steel
8;1;7;copper;wire
2;1;2;iron;squeeze
2;1;2;iron;fodder
1;1;1;iron;pull off (skin)
1;1;1;iron;rain (raining)
1;1;1;iron;shrink
3;3;3;iron;coin
1;1;1;iron;chain
2;1;2;iron;bronze or copper
4;3;4;iron;tool
6;5;6;iron;knife (for eating)
1;1;1;iron;friend
3;3;3;iron;nail (tool)
1;1;1;iron;floor
1;1;1;iron;color
1;1;1;iron;oak
1;1;1;iron;acorn
1;1;1;iron;after
1;1;1;iron;rake
1;1;1;iron;rat
1;1;1;iron;mouse
1;1;1;iron;cause to (let)
1;1;1;iron;make
3;1;3;iron;trap (pitfall)
1;1;1;iron;think (reflect)
3;1;3;iron;otter
1;1;1;iron;scratch
1;1;1;iron;calculate
2;1;2;iron;geld
1;1;1;iron;sieve
1;1;1;iron;pure
1;1;1;iron;irrigate
57;2;55;iron;steel
1;1;1;iron;summer
1;1;1;iron;crawl
2;2;2;iron;machine
1;1;1;iron;stream
1;1;1;iron;wire
1;1;1;iron;yes
2;2;2;iron;car
1;1;1;iron;cart
1;1;1;iron;screwdriver
1;1;1;iron;correct (right)
11;1;11;steel;jug
2;1;2;steel;change (something)
1;1;1;steel;summer
1;1;1;steel;wire
1;1;1;steel;machine
1;1;1;tin (metal);clog (something)
1;1;1;tin (metal);inhale
1;1;1;tin (metal);oil (organic substance)
1;1;1;tin (metal);bear fruit
1;1;1;tin (metal);wait (for)
1;1;1;tin (metal);skin (of fruit)
1;1;1;tin (metal);watery
1;1;1;tin (metal);needle (for sewing)
1;1;1;coal;lack (not have)
1;1;1;coal;then
1;1;1;coal;at that time
1;1;1;coal;corner
1;1;1;coal;coast
1;1;1;coal;mainland
1;1;1;coal;area
1;1;1;coal;fringe
1;1;1;coal;graze
3;1;3;coal;be hungry
1;1;1;lion;fox
1;1;1;lion;magician
1;1;1;lion;hawk
2;2;2;lion;leopard
1;1;1;lion;buffalo
1;1;1;lion;jaguar
4;1;4;leopard;plane (tool)
1;1;1;leopard;wheel
1;1;1;leopard;rat
1;1;1;leopard;fig
1;1;1;leopard;stab
1;1;1;leopard;win
1;1;1;leopard;wrap
1;1;1;leopard;man
1;1;1;leopard;nest
1;1;1;deer;catch
1;1;1;deer;brown
2;1;2;deer;lynx
2;1;2;deer;wood
2;1;2;deer;sickle
1;1;1;deer;cart
1;1;1;deer;summer
1;1;1;deer;achiote
3;1;3;deer;how many pieces
1;1;1;deer;thatch
1;1;1;deer;hay
1;1;1;deer;chop
1;1;1;deer;cut down
1;1;1;deer;hawk
2;2;2;deer;blanket
2;2;2;deer;flesh
2;1;2;deer;break (of rope)
1;1;1;deer;bloom
1;1;1;deer;scratch
1;1;1;deer;strain
2;1;2;deer;world
1;1;1;deer;dragonfly
2;2;2;deer;reindeer
1;1;1;deer;above
1;1;1;deer;anteater
1;1;1;deer;sieve or strain
1;1;1;wild goose;irrigate
1;1;1;wild goose;fox
2;1;2;caprine (goat or sheep);melt
2;1;2;caprine (goat or sheep);change (become different)
1;1;1;caprine (goat or sheep);maternal aunt
1;1;1;caprine (goat or sheep);cool down
1;1;1;caprine (goat or sheep);connect
1;1;1;caprine (goat or sheep);cut down
1;1;1;duck;crane
1;1;1;duck;uncle
1;1;1;duck;mother's brother
1;1;1;duck;end (of space)
1;1;1;duck;end (of time)
1;1;1;duck;physician
1;1;1;duck;cousin
1;1;1;duck;older brother
1;1;1;duck;tool
1;1;1;duck;rake
1;1;1;duck;pasture
1;1;1;duck;seagull
1;1;1;duck;noise
1;1;1;duck;escape
1;1;1;duck;seedling
1;1;1;duck;not
1;1;1;duck;no
1;1;1;crab;in
1;1;1;crab;woodpecker
1;1;1;crab;shrimp
1;1;1;crab;pure
1;1;1;crab;grasshopper
1;1;1;crab;otter
19;1;19;crab;snail
1;1;1;crab;scorpion
1;1;1;crab;palate
3;1;3;crab;lobster
1;1;1;crab;affair
1;1;1;crab;raining or rain
1;1;1;crab;squeeze
1;1;1;crab;anteater
1;1;1;crab;guinea fowl
1;1;1;crab;breadfruit
1;1;1;shrimp;box
1;1;1;bivalvia (mussels or oysters);arm or hand
1;1;1;toad;from
2;1;2;turtle;rabbit
2;1;2;turtle;gecko
1;1;1;turtle;cauliflower
1;1;1;turtle;cabbage
1;1;1;turtle;rat
1;1;1;turtle;smoke (inhale)
1;1;1;turtle;stingray
1;1;1;turtle;fin
1;1;1;turtle;young woman
1;1;1;turtle;brother
1;1;1;turtle;nettle
1;1;1;turtle;flax or linen
1;1;1;turtle;basket
1;1;1;turtle;forge
1;1;1;turtle;squeeze
1;1;1;turtle;fish trap
1;1;1;turtle;vagina
1;1;1;turtle;bless
1;1;1;turtle;sago
1;1;1;turtle;lontar palm
1;1;1;turtle;starfish
1;1;1;turtle;dibble stick
1;1;1;turtle;digging stick
1;1;1;turtle;arm or hand
1;1;1;snail;scorpion
1;1;1;snail;demon
1;1;1;snail;pound
2;1;2;snail;lobster
2;1;2;snail;oysters
2;1;2;silkworm;cicada
1;1;1;firefly;headband or headdress
1;1;1;cricket;he or she
2;1;2;gecko;rabbit
1;1;1;gecko;cauliflower
1;1;1;gecko;cabbage
1;1;1;gecko;boat
1;1;1;gecko;betelnut
1;1;1;gecko;monitor lizard
1;1;1;gecko;body louse
1;1;1;hoof;life
1;1;1;hoof;rescue
1;1;1;hoof;irrigate
1;1;1;hoof;win
1;1;1;scale;one time
1;1;1;scale;irrigate
1;1;1;scale;bronze or copper
1;1;1;scale;center or middle
3;2;3;scale;coin
1;1;1;scale;paddle
1;1;1;scale;bottom
2;1;2;scale;fin
1;1;1;scale;needle tree
1;1;1;scale;skirt
16;3;16;rice plant;unhusked rice
2;1;2;rice plant;until
1;1;1;rice plant;uncle (husband of father's sister)
1;1;1;rice plant;maternal uncle (husband of one's maternal aunt)
117;7;117;rice plant;rice
2;1;2;rice plant;squeeze
1;1;1;rice plant;grasshopper
1;1;1;rice plant;yes
1;1;1;rice plant;warm up
1;1;1;rice plant;foot (measure)
1;1;1;rice plant;vehicle
1;1;1;rice plant;sea
1;1;1;rice plant;gunpowder
1;1;1;rice plant;ladle (water)
1;1;1;rice plant;winnowing
1;1;1;unhusked rice;foot (measure)
6;2;5;unhusked rice;rice
1;1;1;unhusked rice;reef
1;1;1;rice;in
1;1;1;rice;child (young human)
1;1;1;rice;wasp
1;1;1;rice;rafter
2;1;2;rice;squeeze
1;1;1;rice;shovel
1;1;1;flour;not
28;7;28;flour;dough
6;5;6;flour;bread
1;1;1;flour;whale
1;1;1;flour;catch
1;1;1;flour;fishnet
1;1;1;flour;fence
1;1;1;flour;shoulderblade
1;1;1;flour;rabbit
1;1;1;flour;gruel
1;1;1;flour;many pieces
1;1;1;flour;flesh
1;1;1;flour;feather or fur or hair
1;1;1;flour;melt
3;1;3;bran;rice husk
1;1;1;bran;bloom
4;1;4;chaff (husk);rice husk
1;1;1;chaff (husk);wasp
1;1;1;chaff (husk);raining or rain
1;1;1;chaff (husk);plait or braid or weave
1;1;1;sorghum;light (in taste)
1;1;1;sorghum;graze
1;1;1;peanut;rabbit
1;1;1;peanut;candle
1;1;1;peanut;hammer
1;1;1;peanut;onion
1;1;1;peanut;mango
1;1;1;peanut;cauliflower
1;1;1;peanut;cabbage
1;1;1;potato;caiman
1;1;1;potato;mother's brother
1;1;1;potato;father-in-law (of woman)
1;1;1;potato;corner
1;1;1;potato;square
1;1;1;potato;yes
1;1;1;potato;tree (classifier)
1;1;1;potato;in
1;1;1;potato;it
1;1;1;potato;she
6;1;6;cabbage;rabbit
3;1;3;cabbage;candle
2;1;2;cabbage;hammer
2;1;2;cabbage;boat
5;1;5;cabbage;mango
16;2;16;cabbage;cauliflower
3;2;3;cabbage;sea
1;1;1;cabbage;betelnut
1;1;1;cabbage;he
1;1;1;cabbage;she
1;1;1;cabbage;onion
1;1;1;gourd;ladle
1;1;1;gourd;gourd or melon
1;1;1;gourd;pan
1;1;1;gourd;shirt
4;4;4;gourd;cup
1;1;1;gourd;dish
1;1;1;gourd;parrot
1;1;1;gourd;shore
1;1;1;gourd;rattle
1;1;1;gourd;floor
2;2;2;gourd;jug
1;1;1;gourd;world
1;1;1;gourd;before
1;1;1;gourd;let go or set free
1;1;1;gourd;guinea fowl
1;1;1;gourd;paternal grandmother
2;1;2;aubergine;tongs
2;1;2;aubergine;lame person
1;1;1;aubergine;hammer
