Word;Valence_lang;Arousal_lang;Dominance_lang;Valence_fam;Arousal_fam;Dominance_fam;Valence_mean;Arousal_mean;Dominance_mean;Valence;Arousal;Dominance
cause;0;0;0;0;0;0;0;0;0;5,14;3,48;5,17
doubt;0;0;0;0;0;0;0;0;0;3,28;4,33;3,06
suspect;0;0;0;0;0;0;0;0;0;2,39;4,57;3,22
need (noun);0;0;0;0;0;0;0;0;0;5,45;3,67;5,06
easy;0;0;0;0;0;0;0;0;0;7,47;3,82;6,79
difficult;0;0;0;0;0;0;0;0;0;3,78;4,45;3,78
try;0;0;0;0;0;0;0;0;0;5,64;4;5,94
manner;5,4230081300813;3,70593495934959;5,58235772357723;5,41857142857143;3,65368571428571;5,45102857142857;5,55285714285714;3,64428571428571;5,38142857142857;NA;NA;NA
and;5,78420692611912;3,97636911774677;5,53502370672298;5,84595045323074;4,02520753320444;5,5265402860105;5,86708494001125;4,00622637544911;5,54897867962333;NA;NA;NA
because;5,5348973119192;3,69046097339219;5,35315163815343;5,48045153818271;3,66142096449572;5,33091674072936;5,50750929067051;3,70137224859495;5,33216683974449;NA;NA;NA
if;5,71719638532904;3,7551605531971;5,48520527821607;5,66881818112609;3,73765336150203;5,45577936718051;5,74937350749917;3,76312934935571;5,51328207702776;NA;NA;NA
or;5,00081834765931;3,88104065012685;5,1346616372066;4,75158954478561;3,88428696490216;4,99410655106367;4,78548614917014;3,88645190826827;5,02075358555036;NA;NA;NA
how;5,70716578991566;3,67916219778895;5,41604922388695;5,70858563207647;3,66822302700004;5,43008336935018;5,70843848442685;3,68980099376193;5,40466700064846;NA;NA;NA
how much;5,55364801393282;3,63503732620794;5,16613625604057;5,58437200743608;3,67939958692106;5,31304136017475;5,5868277156056;3,62301515954979;5,27554549161013;NA;NA;NA
what;5,75080230408416;3,67024744423045;5,46465007211924;5,75956023640296;3,64174128505754;5,48316166503528;5,80916535022341;3,65638416625671;5,55419324527508;NA;NA;NA
when;5,66988647178752;3,66944918968362;5,25010530741177;5,65566084021845;3,67492880600978;5,31364538865323;5,66656920800062;3,66078258781019;5,23199157629393;NA;NA;NA
where;5,75691287748688;3,72707381514139;5,44244388293316;5,75354738689508;3,72026219495673;5,44802103114072;5,84726624980159;3,77737777559878;5,50628804873273;NA;NA;NA
which;5,73290076598378;3,6870267053603;5,44594323007611;5,73319986580262;3,66212684938754;5,45106885182256;5,74833373952078;3,66175330194965;5,4636594560497;NA;NA;NA
who;5,73847992723605;3,71238049843698;5,44734797974408;5,7528757064365;3,70336656544472;5,43991257241235;5,82679861315204;3,75520357413084;5,44314898559225;NA;NA;NA
voice;5,75134363459429;4,0670385325564;5,91065857975986;5,60658913058509;4,11040804591358;5,87922384434801;5,54970616364699;4,13365204861535;5,69090459581718;NA;NA;NA
sing;6,28759714288572;4,23340662512536;6,03240532513668;6,20903116206075;4,3223816623058;5,96978250941675;6,07170980178407;4,20900533194515;5,97476089759718;NA;NA;NA
shout;5,68215066287659;4,15779752003923;5,4051158748579;5,40395721811411;4,54885973592798;5,19073027783254;5,15275392897803;4,60023400006674;5,03826580676773;NA;NA;NA
whisper;4,4;3,19;3,68;4,4;3,19;3,68;4,4;3,19;3,68;NA;NA;NA
howl;0;0;0;0;0;0;0;0;0;5,29;5,6;5,28
speak;0;0;0;0;0;0;0;0;0;5,91;4,19;5,89
stutter;0;0;0;0;0;0;0;0;0;2,95;4,48;4,72
say;5,70957296772597;4,07127947592368;5,7182030964629;5,62952786609483;4,07317952246645;5,67994649615381;5,56857216605696;4,12141788253785;5,62396635238095;NA;NA;NA
tell;0;0;0;0;0;0;0;0;0;5,27;3,86;4,94
speech;0;0;0;0;0;0;0;0;0;5,62;4,1;6,68
be silent;5,54531914893617;3,13063829787234;6,30170212765958;5,76407407407407;2,87185185185185;6,33259259259259;6,20333333333333;2,36666666666667;6,5;NA;NA;NA
language;5,97745291345473;4,11013128362306;6,1642920265146;5,76748409881226;4,04409068236081;6,03720657158266;5,78966210959134;3,91905930830026;5,85413680814269;NA;NA;NA
word;5,93485008656022;3,99777419270347;6,13672379646729;5,76449005865111;3,99702969184621;6,02908185011859;5,875424665364;3,78419369282879;5,85997440697945;NA;NA;NA
name;0;0;0;0;0;0;0;0;0;5,62;3,04;5,14
ask (inquire);0;0;0;0;0;0;0;0;0;5,95;3,48;6,29
answer;0;0;0;0;0;0;0;0;0;6,1;4;5,95
admit;0;0;0;0;0;0;0;0;0;5,56;3,35;4,56
deny;3,61378567609562;4,27990797611521;4,6005750882374;4,17967763176039;4,11850689771788;4,86210784962524;4,77034951591479;3,97555342887807;5,13654282382085;NA;NA;NA
promise;4,9124660645114;4,26556428916257;4,94872684339641;4,92575886648472;4,28692075714842;5,01316479423076;5,24214304151424;4,13035447063446;5,19099158809524;NA;NA;NA
call;0;0;0;0;0;0;0;0;0;6,18;3,29;5,61
announce;0;0;0;0;0;0;0;0;0;5,52;3,65;5,48
boast;0;0;0;0;0;0;0;0;0;4,24;4,36;6,33
town;0;0;0;0;0;0;0;0;0;5,59;3,81;5,47
village;0;0;0;0;0;0;0;0;0;5,95;3,4;5,6
boundary;5,10798988279018;3,75482510306259;5,01675939866297;5,13652721172495;3,70867676578195;5,06876348709297;5,10442220308533;3,66954981880478;5,00414317673069;NA;NA;NA
people;0;0;0;0;0;0;0;0;0;5,7;3,77;5,4
rule;0;0;0;0;0;0;0;0;0;4,5;3,67;3,61
citizen;0;0;0;0;0;0;0;0;0;6,43;2,63;5,95
master;0;0;0;0;0;0;0;0;0;5,72;4,4;4,17
slave;0;0;0;0;0;0;0;0;0;2,06;4,53;2,61
servant;0;0;0;0;0;0;0;0;0;4;3,77;4,71
command;0;0;0;0;0;0;0;0;0;4,19;4,65;7,21
obey;0;0;0;0;0;0;0;0;0;5,13;4,1;4,43
stranger;0;0;0;0;0;0;0;0;0;4,09;5,8;4,84
guest;5,1487208411779;4,57891875286716;5,21496749818574;5,36653810039371;4,41527868465553;5,25449966621822;5,64194181781758;4,11511135503228;5,33380481518212;NA;NA;NA
host;0;0;0;0;0;0;0;0;0;5,7;3,21;5,75
help;0;0;0;0;0;0;0;0;0;6,95;4,29;6,89
hinder or prevent;5,32401583154616;4,35174959899876;5,88491845682551;5,17348573531053;4,32108016324164;5,75247758657982;5,34538795012299;4,25754420149989;5,81760358250273;NA;NA;NA
custom;5,17357723577236;3,66138211382114;5,36739837398374;5,09857142857143;3,61548571428571;5,22222857142857;5,05142857142857;3,59714285714286;5,10571428571429;NA;NA;NA
quarrel;0;0;0;0;0;0;0;0;0;2,84;5,39;4,76
prostitute;0;0;0;0;0;0;0;0;0;3,42;4,86;3,91
person;5,65833827050864;4,18058537211416;5,43686530939496;5,82449931042208;4,04935510867572;5,42191089704797;6,19438646809164;4,01110878134884;5,47323514843978;NA;NA;NA
male (of person);0;0;0;0;0;0;0;0;0;6,91;4,5;5,89
female (of person);0;0;0;0;0;0;0;0;0;7,52;5,9;6,42
girl;0;0;0;0;0;0;0;0;0;7,15;5,23;5,27
baby;0;0;0;0;0;0;0;0;0;6,67;4,97;4,94
husband;0;0;0;0;0;0;0;0;0;7,41;4,38;5,72
wife;0;0;0;0;0;0;0;0;0;6,7;4,21;5,5
marry;0;0;0;0;0;0;0;0;0;7,09;5,52;5,67
parents;6,20374532548117;4,05925315684552;5,28297079787762;6,09128037784596;4,02790957946031;5,19428782606554;6,01952777621549;3,95795205754746;5,16430776223835;NA;NA;NA
son;6,63497783303022;4,77140312821536;5,24400568362388;6,60624512449347;4,68430495835833;5,2223829155973;6,23701133355677;4,32316061221478;5,18516968262563;NA;NA;NA
daughter;0;0;0;0;0;0;0;0;0;6,73;5;5,06
grandmother;0;0;0;0;0;0;0;0;0;7,62;3,75;6,32
grandson;0;0;0;0;0;0;0;0;0;6,22;3,36;5,39
granddaughter;0;0;0;0;0;0;0;0;0;6,86;4,6;5,33
aunt;0;0;0;0;0;0;0;0;0;6,56;2,71;4,28
nephew;0;0;0;0;0;0;0;0;0;6,75;4,33;5,94
niece;6,64656184814563;4,21731018935077;5,52171837954741;6,53975085115139;4,05439016932101;5,42122162530311;6,38675187728425;3,88061589024021;5,20500625799741;NA;NA;NA
ancestors;5,60530101677543;4,21148925734867;4,99830673557413;5,39347806077859;4,1375934182564;4,91447780918721;5,51335913165178;4,06312338421809;4,96087576992269;NA;NA;NA
father-in-law (of man);6,32681618430952;3,76824013458867;5,17057956056109;6,14528039591359;3,78246645124469;5,07910822685531;6,04275075724873;3,78112636013955;5,03980415631077;NA;NA;NA
mother-in-law (of man);6,42970256441764;3,6218906884884;5,15038146195165;6,23914954965065;3,67103592937117;5,0892645777886;6,10548093935724;3,69961051854618;5,07880262132406;NA;NA;NA
son-in-law (of man);6,32441314106024;3,76605704677512;5,18706356963105;6,15205998054134;3,8003861433955;5,12612968415649;6,02490647412309;3,8413494549581;5,12200187119825;NA;NA;NA
daughter-in-law (of man);6,35223771215544;3,76715861089406;5,18421446116104;6,19808029216766;3,79998826780238;5,12241600774679;6,11197150513549;3,85744687305673;5,10530990095203;NA;NA;NA
stepfather;0;0;0;0;0;0;0;0;0;3,72;3,59;3,79
stepmother;0;0;0;0;0;0;0;0;0;3,67;3,69;4,17
stepson;0;0;0;0;0;0;0;0;0;4,81;3,65;4,57
widower;0;0;0;0;0;0;0;0;0;2,26;2,83;3,23
relatives;6,31883437075445;3,96275461735644;5,20213738234077;6,27576137582419;3,91599872087835;5,20409843080492;6,25566624612014;3,770122437597;5,26106039207213;NA;NA;NA
i;6,7247244365944;4,20925406782432;6,16346631945092;6,53652830580297;4,10539051143836;5,90033183308662;6,55102428355652;4,07630326259351;5,80961584659272;NA;NA;NA
thou;6,4835842396487;4,26484261087375;5,90360968404871;6,35838848221049;4,25948047576811;5,61991684295674;6,4363157963268;4,30919757081523;5,60653202682016;NA;NA;NA
we;6,5771937009477;4,17759022767333;6,00497520833589;6,41361025689998;4,09323915754743;5,76350757080821;6,55776623376188;4,1656087412479;5,76932432979933;NA;NA;NA
they;6,3318578329605;4,1813977589087;5,87393264795478;6,18724078754593;4,14229502451475;5,65738981867414;6,23188334586043;4,18328746607684;5,68071071179879;NA;NA;NA
fight;0;0;0;0;0;0;0;0;0;3,54;6,33;4,68
battle;0;0;0;0;0;0;0;0;0;3,52;6,25;5,63
soldier;0;0;0;0;0;0;0;0;0;5,45;5,9;5,84
club;0;0;0;0;0;0;0;0;0;6,5;3,76;5,11
spear;0;0;0;0;0;0;0;0;0;4,43;4,7;5
helmet;6,05490707651927;2,92407481630632;5,53237656268595;6,06989393912898;2,91238432082176;5,50330107598744;5,93461628957061;3,24856995874733;5,47684440532954;NA;NA;NA
fortress;0;0;0;0;0;0;0;0;0;4,82;3,77;6,55
defeat;0;0;0;0;0;0;0;0;0;3,74;4,14;3,87
attack;0;0;0;0;0;0;0;0;0;2;7,05;3,39
defend;0;0;0;0;0;0;0;0;0;6,3;4,55;6,64
surrender;0;0;0;0;0;0;0;0;0;3,73;4,58;3,88
prisoner;1,99571428571429;4,83535714285714;3,10821428571429;2,01384615384615;4,74923076923077;2,96769230769231;2;4,815;3,075;NA;NA;NA
guard;0;0;0;0;0;0;0;0;0;5,89;3,6;4,06
fishing line;5,16710526315789;3,9471052631579;5,38052631578947;5,18222222222222;3,99296296296296;5,40888888888889;5,12333333333333;3,89666666666667;5,33666666666667;NA;NA;NA
bait;0;0;0;0;0;0;0;0;0;4;3,5;5,95
hunt;4,98895532412549;4,55526242018971;5,24817864834092;4,99756282366524;4,51787170839497;5,24950081833548;4,97026379969932;4,54061246429076;5,2172007501521;NA;NA;NA
shoot;0;0;0;0;0;0;0;0;0;3,5;6;4,67
law;0;0;0;0;0;0;0;0;0;4,55;3,55;4,83
judgment;0;0;0;0;0;0;0;0;0;4,65;4,27;5,54
swear;0;0;0;0;0;0;0;0;0;3,44;5,05;4,11
accuse;0;0;0;0;0;0;0;0;0;2,68;5,32;4
condemn;2,77085928871217;4,90352109564833;4,05114424563729;2,83841068917018;4,79433192686357;4,12308016877637;2,88368421052632;4,74526315789474;4,13210526315789;NA;NA;NA
acquit;0;0;0;0;0;0;0;0;0;5,6;4,56;5,45
guilty;0;0;0;0;0;0;0;0;0;3,09;4,65;4,5
punishment;0;0;0;0;0;0;0;0;0;2,76;5,07;4,11
prison;0;0;0;0;0;0;0;0;0;1,94;5,1;3,54
murder;2,01305555555556;6,63097222222222;3,72666666666667;2,266875;6,4071875;3,8725;2,80333333333333;5,8;4,13;NA;NA;NA
rape;0;0;0;0;0;0;0;0;0;1,54;7,24;2,47
arson;0;0;0;0;0;0;0;0;0;2,26;5,41;3,78
thief;0;0;0;0;0;0;0;0;0;2,32;6,05;3,14
livestock;0;0;0;0;0;0;0;0;0;5,95;2,95;4,68
stable;3,63636363636364;3,79090909090909;4,44545454545455;3,88375;3,6;4,5775;3,495;3,9;4,37;NA;NA;NA
cattle;5,87672288295107;3,45465165166158;5,20130313378047;5,74088287048218;3,57635727725629;5,35939771420493;5,77799999999974;3,78741935483853;5,56948387096747;NA;NA;NA
ox;0;0;0;0;0;0;0;0;0;4,95;3,82;5,81
calf;5,46591148903741;3,33034861233621;5,46604780719293;5,35092372556446;3,39676887696374;5,58406413696088;5,28399999999982;3,46354838709665;5,72070967741917;NA;NA;NA
ram;6,5095063792336;3,83937858857985;5,2868273965369;6,77010673758361;4,12144385880084;5,10696585255717;6,72281512605042;4,07340336134454;5,14100840336134;NA;NA;NA
boar;4,91184615384615;3,68876923076923;5,24461538461538;4,89588235294118;3,68705882352941;5,20470588235294;4,97;3,695;5,39;NA;NA;NA
sow (female pig);0;0;0;0;0;0;0;0;0;5,11;3,71;5,74
he-goat;6,6251110785376;3,96910506060397;5,2090875512909;6,87867754304309;4,23917860188992;5,03212911607674;6,94046218487395;4,32399159663865;4,99747899159664;NA;NA;NA
kid;0;0;0;0;0;0;0;0;0;7,23;4,71;4,83
stallion;5,95049586776859;4,0396694214876;5,54570247933884;5,88641304347824;3,96217391304346;5,4398913043478;5,83499999999999;3,89999999999999;5,35499999999999;NA;NA;NA
mare;0;0;0;0;0;0;0;0;0;5,62;3,64;5
foal;5,89719008264463;3,97520661157025;5,45768595041322;5,85836956521738;3,92826086956521;5,39358695652173;5,835;3,9;5,355;NA;NA;NA
mule;0;0;0;0;0;0;0;0;0;4,26;2,78;4,5
fowl;0;0;0;0;0;0;0;0;0;4,57;4,05;5,8
hen;0;0;0;0;0;0;0;0;0;6,14;3,39;5,39
goose;0;0;0;0;0;0;0;0;0;5,68;3,29;4,76
vulture;6,35539473684211;4,55394736842105;5,16565789473684;6,01368421052632;4,45105263157895;5,30631578947368;5,75;4,31666666666667;5,33;NA;NA;NA
gill;5,86;3,5;6,74;5,86;3,5;6,74;5,86;3,5;6,74;NA;NA;NA
shell;0;0;0;0;0;0;0;0;0;6,05;3,23;5,62
dolphin;6,41999999851434;3,3299999992294;6,07999999859302;6,42;3,33;6,08;6,42;3,33;6,08;NA;NA;NA
insect;5,14694915254237;4,03389830508475;5,15016949152542;5,14433333333333;4,22333333333333;5,06866666666667;4,762;4,64;4,78;NA;NA;NA
louse;0;0;0;0;0;0;0;0;0;3,34;3,61;3,93
nit;4,94615384615385;3,40692307692308;5,04384615384615;4,5;3,46333333333333;4,73444444444444;4,645;3,445;4,835;NA;NA;NA
flea;3,34;3,61;3,93;3,33999999997992;3,6099999999783;3,92999999997638;3,34;3,61;3,93;NA;NA;NA
centipede;3,34999999999999;6,90999999999998;3,73999999999999;3,35;6,91;3,74;3,35;6,91;3,74;NA;NA;NA
beeswax;6,2474978127734;4,10498687664042;6,00919510061242;6,24020725388601;4,19549222797927;5,96813471502591;6,17090909090909;4,35090909090909;5,86727272727273;NA;NA;NA
worm;0;0;0;0;0;0;0;0;0;4,86;3,5;5,22
crocodile;5,43;5,5;5,86;5,43;5,5;5,86;5,43;5,5;5,86;NA;NA;NA
skin;0;0;0;0;0;0;0;0;0;5,78;3,25;5
dandruff;5,06;3,8;5,17;5,06;3,8;5,17;5,06;3,8;5,17;NA;NA;NA
blood;0;0;0;0;0;0;0;0;0;3,48;5,76;3,94
blood vessel;5,32392390011891;3,67967895362663;5,69697978596909;5,35591240875912;3,69934306569343;5,7421897810219;5,38727272727273;3,74090909090909;5,66545454545455;NA;NA;NA
rib;0;0;0;0;0;0;0;0;0;6,1;2,29;5
horn (anatomy);0;0;0;0;0;0;0;0;0;5;4,22;5,68
skull;0;0;0;0;0;0;0;0;0;3,63;4,98;4,19
brain;0;0;0;0;0;0;0;0;0;6,22;3,35;6,28
jaw;5,36714285714286;3,75428571428571;5,49553571428571;5,35127272727273;3,76854545454545;5,50836363636364;5,602;3,844;5,648;NA;NA;NA
eyelid;5,412;2,67;5,106;5,38214285714286;2,71714285714286;5,15;5,355;2,76;5,19;NA;NA;NA
eyelash;0;0;0;0;0;0;0;0;0;5,45;2,61;5,05
nostril;0;0;0;0;0;0;0;0;0;3,58;3,43;4,58
nasal mucus (snot);5,11901332145487;3,34627446195533;4,7284754442897;4,70333134774769;3,51000681318094;4,66369368803883;4,45044245686433;3,53429012877145;4,6131920190309;NA;NA;NA
mouth;0;0;0;0;0;0;0;0;0;5,59;4,14;6
beak;0;0;0;0;0;0;0;0;0;4,9;2,81;4,28
nape (of neck);5,40046511627907;3,68197674418605;5,20895348837209;5,35282051282051;3,72051282051282;5,25589743589744;5,1;3,925;5,505;NA;NA;NA
throat;0;0;0;0;0;0;0;0;0;4,76;4,2;5,84
shoulder;5,42620236598059;3,41135415069067;5,83712882017934;5,47593187748935;3,46199766515588;5,93356544430709;5,43763779527555;3,40338582677163;5,91724409448815;NA;NA;NA
collarbone;0;0;0;0;0;0;0;0;0;5,1;2,86;5,41
elbow;0;0;0;0;0;0;0;0;0;5,38;3,2;6,02
wrist;0;0;0;0;0;0;0;0;0;5,06;3,27;5,26
palm of hand;5,9;3,98;5,88;5,9;3,98;5,88;5,89999999999463;3,97999999999638;5,87999999999465;NA;NA;NA
claw;0;0;0;0;0;0;0;0;0;4,65;3,65;3,8
leg;0;0;0;0;0;0;0;0;0;6,22;2,75;5,5
thigh;0;0;0;0;0;0;0;0;0;5,22;5,32;5,73
ankle;0;0;0;0;0;0;0;0;0;5,4;3,11;5,58
heel;0;0;0;0;0;0;0;0;0;4,63;4,55;5,41
toe;0;0;0;0;0;0;0;0;0;5,24;3,1;5,1
feather;6,04188405346005;3,72171608421532;6,49324466897251;5,97556322227849;3,72392288378067;6,39989097398155;5,83246448897181;3,59767855664527;6,25037556137013;NA;NA;NA
chest;0;0;0;0;0;0;0;0;0;5,18;4,95;6,58
breast;0;0;0;0;0;0;0;0;0;6,64;5,39;5
nipple;0;0;0;0;0;0;0;0;0;5,73;5,88;5,64
udder;6,41761600702576;5,48819550286369;5,1468668740812;6,32298418655773;5,48106130197263;5,17687736103806;5,93274956060321;5,41406406600519;5,25912480508972;NA;NA;NA
lung;0;0;0;0;0;0;0;0;0;4,84;2,64;4,74
liver;0;0;0;0;0;0;0;0;0;4,19;3,27;4,67
kidney;0;0;0;0;0;0;0;0;0;4,9;3,95;5,44
waist;0;0;0;0;0;0;0;0;0;5,32;4;6,05
hip;0;0;0;0;0;0;0;0;0;5,86;3,8;5,36
buttocks;0;0;0;0;0;0;0;0;0;6,85;5,35;6,29
penis;0;0;0;0;0;0;0;0;0;5,3;5,9;6,21
breath or breathe;6,3653734954351;3,97369007994951;5,75428876934385;6,41553298500701;3,95007837042889;5,66837468859981;6,25649633812493;4,112005876408;5,53440158457792;NA;NA;NA
cough;0;0;0;0;0;0;0;0;0;3,57;4,5;4,25
spit;0;0;0;0;0;0;0;0;0;3;3,57;4,36
vomit;4,19526315789474;3,51105263157895;4,59236842105263;4,395;3,535;4,61;4,86;3,52333333333333;4,69333333333333;NA;NA;NA
bite;5,3535337614146;4,64366737932377;5,64956314262695;5,29200566599163;4,63187552580872;5,66373580104289;4,83185913604437;4,6633591041491;5,27138798733966;NA;NA;NA
lick;0;0;0;0;0;0;0;0;0;6,38;6,2;5,97
dream (something);0;0;0;0;0;0;0;0;0;7,43;4,37;5,4
wake up;5,46341598346055;3,67790039665268;6,18150894886227;5,72099763519461;4,09344716730643;6,37014042981804;5,84066360637585;4,01234212356914;6,28964483633449;NA;NA;NA
fart;0;0;0;0;0;0;0;0;0;4,05;4,74;3,69
piss;0;0;0;0;0;0;0;0;0;2,73;4,74;5,63
shit (defecate);2,84647058823529;4,74;5,45882352941176;3,29571424497991;4,73999994141454;4,79857136926204;3,38999999124982;4,73999998776523;4,65999998797172;NA;NA;NA
have sex;7,13333333333333;4,88;5,54666666666667;7,13333333333333;4,88;5,54666666666667;7,155;4,56;5,485;NA;NA;NA
bathe;0;0;0;0;0;0;0;0;0;7,5;3,15;6,5
be born;5,60673685772061;3,95424596667236;5,76325709788238;5,59455908339481;4,01115534063597;5,6735829972993;5,71204987628926;4,05058890822126;5,79617538903663;NA;NA;NA
pregnant;5,41816978897611;3,88480255581718;4,83193843101595;5,33725671022216;4,004206882903;4,68283204018362;5,16915072097877;4,07648041700307;4,55017430358236;NA;NA;NA
be dead or die;0;0;0;0;0;0;0;0;0;1,67;6,9;3,28
drowned;4,82695652173913;3,71565217391304;4,38695652173913;4,93733333333327;3,72399999999996;4,53999999999995;5,21499999999977;3,74499999999984;4,92499999999978;NA;NA;NA
corpse;0;0;0;0;0;0;0;0;0;2,45;4,89;3,23
bury;0;0;0;0;0;0;0;0;0;1,95;5,55;4,79
grave;3,966;4,1285;4,0695;3,83352941176471;4,13470588235294;4,02647058823529;3,736;4,256;4,046;NA;NA;NA
mighty or powerful or strong;0;0;0;0;0;0;0;0;0;6,635;5,275;6,745
weak;0;0;0;0;0;0;0;0;0;2,95;4,9;5,32
healthy;0;0;0;0;0;0;0;0;0;7,76;4,19;7
sick;2,32614862657297;5,87388711540347;3,64506838898679;2,66254918256218;5,48173495730111;3,75223445553871;3,06527395978093;5,15066459542116;4,07304383800076;NA;NA;NA
fever;4,76255675937015;5,29646834128421;5,04465760290806;4,68773367350946;5,28152895424401;5,09307807288914;4,24613826743538;5,53311097247608;4,87781848491417;NA;NA;NA
wound;0;0;0;0;0;0;0;0;0;3,24;4,65;3,64
bruise;0;0;0;0;0;0;0;0;0;3,24;4,04;3,78
swelling;4,19375;4,60416666666667;4,82916666666667;4,2395;4,745;4,9545;4,1825;4,41;4,7925;NA;NA;NA
blister;0;0;0;0;0;0;0;0;0;2,87;4,7;4,52
boil (of skin);0;0;0;0;0;0;0;0;0;4,48;5,42;5,4
pus;0;0;0;0;0;0;0;0;0;2,52;5;3,55
scar;0;0;0;0;0;0;0;0;0;3,71;6,55;4,1
cure;6,44176253933337;3,93188134238974;5,94285532017773;6,26525325570985;4,04856563783614;5,90755962562952;6,64169718992132;3,96404999693597;6,07039078434161;NA;NA;NA
medicine;5,19156306660523;3,95732303162995;5,02326979028537;4,82417988353121;4,1444289214868;5,00023231385561;5,39318491818451;3,87232998520596;5,33660712857689;NA;NA;NA
poison;0;0;0;0;0;0;0;0;0;2,16;6,01;3,38
tired;0;0;0;0;0;0;0;0;0;4,29;3,67;5,06
deaf;0;0;0;0;0;0;0;0;0;3,19;4,27;2,86
mute;2,895;4,525;3,785;2,86071428571429;4,58785714285714;3,88214285714286;2,83333333333333;4,73333333333333;3,93;NA;NA;NA
food;6,53103598462003;3,99887187724506;6,49424472709125;6,32485597562389;3,95065338730059;6,27252388012147;6,07136922107152;3,85241843143405;6,0240551572432;NA;NA;NA
cooked;5,47951144754465;4,84339403163686;5,72598074273317;5,42525106914706;4,82685151087818;5,70811984139317;5,19132662979421;4,90278898431521;5,64095034511777;NA;NA;NA
raw;6,09850268505482;4,28480933176884;5,72276030437859;6,16408128056796;4,17213617061931;5,63856480986444;6,1364015137972;4,24015517641148;5,49231059391293;NA;NA;NA
ripe;0;0;0;0;0;0;0;0;0;5,57;4,78;5,72
rotten;0;0;0;0;0;0;0;0;0;2,43;4,9;3,37
famine;0;0;0;0;0;0;0;0;0;2,95;6,1;3,09
suck;0;0;0;0;0;0;0;0;0;3,71;5,6;5,47
roast or fry;0;0;0;0;0;0;0;0;0;5,95;5;6,44
bake;0;0;0;0;0;0;0;0;0;7,2;5;6,83
kettle;0;0;0;0;0;0;0;0;0;5,67;3,1;5,68
bowl;0;0;0;0;0;0;0;0;0;5,67;3,21;5,58
meal;6,56152972812704;3,96325421503974;6,51320828690497;6,34946762623068;3,89985257876709;6,30534467097266;6,1545360124432;3,79947565954633;6,22814513865233;NA;NA;NA
breakfast;0;0;0;0;0;0;0;0;0;7,39;5;6,83
lunch;0;0;0;0;0;0;0;0;0;6,64;3,57;6,44
dinner (supper);0;0;0;0;0;0;0;0;0;6,4;3,85;6,05
peel;4,67859961935905;4,05341480768626;4,92577288322289;4,78229977239878;4,01341864976976;5,03856260780975;4,76950201354864;3,97897631242559;5,17885527260518;NA;NA;NA
mix;5,38133093344513;4,17086495564429;5,64135236810853;5,2214386330362;4,17684940206447;5,70462630148218;5,29825129490992;4,15051785472306;5,67287366857117;NA;NA;NA
knead;4,69301309479957;3,94740344063432;5,31599280913186;4,64224559171091;3,99017106059319;5,32601579629547;4,72105007445823;4,04915003236004;5,31178631582079;NA;NA;NA
grind;0;0;0;0;0;0;0;0;0;5,2;3,43;4,58
mill;0;0;0;0;0;0;0;0;0;5,39;2,21;4,76
mortar crusher;4,84238461538462;2,91923076923077;4,97553846153846;5,0175;2,74916666666667;4,9;5,01125;2,82125;4,895;NA;NA;NA
sausage;4,58129032258064;3,66322580645161;5,12903225806452;4,68055555555556;3,59722222222222;5,10444444444444;4,86666666666667;3,43666666666667;4,90666666666667;NA;NA;NA
soup;0;0;0;0;0;0;0;0;0;7,05;4,24;6,64
vegetables;6,95838235294118;4,01279411764706;6,11426470588235;6,883125;3,868125;6,110625;6,84;3,80666666666667;6,08;NA;NA;NA
bunch;5,65698189134809;3,98223340040241;5,94376257545272;5,74492753623188;3,98695652173913;5,99130434782609;5,76;3,94727272727273;6,01727272727273;NA;NA;NA
nut;0;0;0;0;0;0;0;0;0;5,44;4,24;4,56
fat (organic substance);0;0;0;0;0;0;0;0;0;2,74;3,89;4
wine;0;0;0;0;0;0;0;0;0;5,85;4,24;5,67
alcohol (fermented drink);0;0;0;0;0;0;0;0;0;4,11;5,17;4
yolk;6,09;3,83;6,35;6,09;3,83;6,35;6,09;3,83;6,35;NA;NA;NA
put on;5,93866003871952;3,70672575567504;5,7879179905778;5,894154791393;3,84311703727469;5,82403325981949;5,74541194503274;3,92481275416947;5,71070104095222;NA;NA;NA
cloth;0;0;0;0;0;0;0;0;0;6,2;2,58;5,4
wool;0;0;0;0;0;0;0;0;0;5,38;2,58;6,05
cotton;0;0;0;0;0;0;0;0;0;6,05;2,48;6,24
felt;5,65;3,64;6,11;5,65;3,64;6,11;5,65;3,64;6,11;NA;NA;NA
fur;0;0;0;0;0;0;0;0;0;5,65;3,64;6,11
leather;0;0;0;0;0;0;0;0;0;5,84;3,57;5,32
spin;0;0;0;0;0;0;0;0;0;4,9;3,68;4,92
weave;0;0;0;0;0;0;0;0;0;5,41;3,1;6,36
sew;0;0;0;0;0;0;0;0;0;5,67;4,35;5,77
awl;3,97;4,36;5,12;3,97;4,36;5,11999999999999;3,96999999998604;4,35999999998467;5,119999999982;NA;NA;NA
dye;0;0;0;0;0;0;0;0;0;5,25;3,3;4,77
cloak;0;0;0;0;0;0;0;0;0;5,95;4,1;5,13
collar;0;0;0;0;0;0;0;0;0;4,95;3,33;4,63
boot;0;0;0;0;0;0;0;0;0;5,3;3,95;6,24
headgear;6,05490707651931;2,92407481630634;5,53237656268598;6,06989393912898;2,91238432082176;5,50330107598744;5,93461628957061;3,24856995874733;5,47684440532954;NA;NA;NA
